show_id,type,title,director,date_added,rating,duration,description
81121186,Movie,NOVA: Prediction by the Numbers,Daniel McCabe,1-Jul-19,TV-G,53 min,"With the science of forecasting flourishing, this documentary explores how predictions inform our lives and statistics and algorithms' reliability."
80220085,Movie,Occupation,Luke Sparke,3-Jan-19,R,120 min,"When aliens take over their small Australian town, a modest group of survivors must unite to fend off their otherworldly intruders."
81035104,Movie,Odu Raja Odu,"Nishanth Ravindaran, Jathin Sanker Raj",15-Nov-18,TV-14,121 min,"While trying to buy his wife a set-top box, a struggling writer and his pal get entangled in the domino effect of a spectacularly botched drug deal."
81092909,Movie,"Oh, Ramona!",Cristina Jacob,1-Jun-19,TV-MA,109 min,Awkward 16-year-old Andrei is infatuated with his alluring but aloof schoolmate Ramona – until he meets stunning hotel clerk Anemona while on vacation.
81093951,Movie,Oh! Baby,B. V. Nandini Reddy,14-Sep-19,TV-14,157 min,A surly septuagenarian gets another chance at her 20s after having her photo snapped at a studio that magically takes 50 years off her life.
81038976,Movie,Old Lord Savanna,André D'Elia,18-Jan-19,TV-PG,96 min,This documentary captures the environmental and societal impact of Brazil's Cerrado savanna suffering from severe deforestation.
81001000,Movie,On My Skin,Alessio Cremonini,12-Sep-18,TV-MA,100 min,"Arrested in Rome for a drug-related offense, Stefano Cucchi endures a harrowing week in custody that changes his family forever. Based on true events."
81014988,Movie,Once Again,Kanwal Sethi,1-Sep-18,TV-PG,101 min,"After a chance phone call leads to daily conversations, a widowed restaurant owner and a lonely film actor plan to finally meet in person."
81003736,Movie,One Last Thing,Tim Rouhana,25-Aug-19,TV-MA,92 min,"After 25 years of searching, a lonely dentist finds his long-lost daughter but learns that she suffers from a rare medical condition."
81050191,Movie,Only Mine,Michael Civille,15-Jan-19,TV-14,88 min,"After dating a charming cop who turns into an obsessive stalker, a small-town girl must save herself from his deadly ways."
80239961,Movie,Operation Red Sea,Dante Lam,27-Nov-18,TV-MA,139 min,A special task force takes on a risky operation to evacuate civilians amid civil war. Based on the 2015 mission to rescue Chinese citizens in Yemen.
81147766,Movie,Oprah Presents When They See Us Now,Mark Ritchie,13-Jun-19,TV-14,61 min,"Oprah Winfrey talks with the exonerated men once known as the Central Park Five, plus the cast and producers who tell their story in ""When They See Us."""
81206389,Movie,Oththa Seruppu Size 7,Parthiban,4-Nov-19,TV-MA,103 min,"Taken into custody, a murder suspect's theatrical explanations of his peculiar modus operandi unearth truths far beyond the crime he’s accused of."
81001494,Movie,Our Godfather,"Mark Franchetti, Andrew Meier",10-Sep-19,TV-MA,93 min,"In 1986, Tommaso Buscetta became the first top-level Mafia boss ever to testify against the mob. It cost him and his family everything."
80190859,Movie,Outlaw King,David Mackenzie,9-Nov-18,R,122 min,"In 14th-century Scotland, Robert the Bruce claims the crown and leads a fierce uprising to win back the country's independence from English rule."
81026667,Movie,Outlawed,"Adam Collins, Luke Radford",15-Feb-19,TV-MA,102 min,"After a failed mission, an ex-Royal Marines Commando tries to overcome his demons while investigating the death of his ex-girlfriend's father."
80168167,Movie,Outside In,Lynn Shelton,1-Jun-18,TV-MA,110 min,"After serving time for a crime he didn’t commit, a 38-year-old man forms a complicated, life-altering bond with the woman who advocated for his early release."
81029736,Movie,Pachamama,Juan Antin,7-Jun-19,PG,71 min,"When a sacred statue is taken from his Andean village, a spirited boy who dreams of becoming a shaman goes on a brave mission to get it back."
81016191,Movie,Pad Man,R. Balki,21-Aug-18,PG-13,130 min,"Despite public humiliation and resistance, an entrepreneur markets a hygienic, low-cost sanitary pad that even India's poorest women can afford."
80224060,Movie,Paddleton,Alex Lehmann,22-Feb-19,TV-MA,89 min,"After he's diagnosed with terminal cancer, middle-aged Michael asks his neighbor friend Andy to help him end his life before the disease does."
81045052,Movie,Pahuna,Paakhi Tyrewala,7-Jan-19,TV-PG,82 min,"Fleeing unrest in their native Nepal, three young siblings separated from their parents must beat the odds to survive on their own in India."
80207606,Movie,Paper Year,Rebecca Addelman,20-Apr-19,TV-MA,89 min,"A young newlywed tries to keep her relationship afloat after developing feelings for her older, TV writer boss."
81079723,Movie,Paradise Beach,Xavier Durringer,8-Nov-19,TV-MA,94 min,"Mehdi gets out of prison, planning to settle old scores. But first, he must reconnect with his gang, now living in an idyllic beach resort in Thailand."
81011955,Movie,Paradise Lost,Monique Gardenberg,29-Sep-18,TV-MA,111 min,"A cop moonlights as the bodyguard for a young drag queen at a nightclub, and grows closer to the family of misfit singers that perform there."
80242378,Movie,Paradox,Daryl Hannah,23-Mar-18,TV-MA,74 min,Neil Young and his band of outlaws sow seeds of strange mischief and musical wonder under Western skies in this dreamlike film by Daryl Hannah.
81045720,Movie,Paranormal Investigation,Franck Phelizon,1-Mar-19,TV-MA,93 min,"When a young man becomes possessed after playing a Ouija game, a ghost hunter investigates the evil spirit dwelling within him."
81047446,Movie,Pari,Syed Atif Ali,15-Jan-19,TV-14,116 min,"When their daughter exhibits strange behavior after moving into their new home, a couple must come to terms with who she really is."
81027190,Movie,Paris Is Us,Elisabeth Vogler,22-Feb-19,TV-MA,84 min,"Amid a turbulent romance and rising tensions in Paris, a young woman finds herself caught in a dizzying spiral of dreams, memories and what-ifs."
81053240,Movie,Park Na-rae: Glamour Warning,Kim Joo-hyung,16-Oct-19,TV-MA,63 min,"Korea’s beloved comedian and favorite big sister figure talks sex, relationships and celebrity life. And she’s sassier and dirtier than ever before."
81031178,Movie,Paskal,Adrian Teh,15-Mar-19,TV-14,115 min,Naval unit PASKAL is among the most elite special forces in Malaysia. But all bets are off when one of its own stages a hijacking. Based on true events.
80988257,Movie,Patria,Matías Gueilburt,18-Jan-19,TV-MA,90 min,"Paco Ignacio Taibo II brings his book trilogy to life, highlighting Mexico's history in 1854-1867, a period he considers foundational to the country."
81085319,Movie,PATRICK (2019),Mandie Fletcher,16-May-19,TV-PG,94 min,"When a schoolteacher inherits an adorable pug, she has to find a way to take care of it while dealing with her flatlining love life."
81172899,Movie,Payday,Cheta Chukwu,29-Nov-19,TV-MA,110 min,"After an expensive night out, two flatmates get tangled in an overnight misadventure to recover their rent money to pay their dead landlord's daughter."
81111849,Movie,Pegasus,Han Han,31-May-19,TV-14,98 min,"After a five-year suspension, a once-legendary race car driver decides to get back in the game against a new generation of opponents."
80238434,Movie,Penalty Kick,Rodrigo Triana,29-Jun-18,TV-14,89 min,"Convinced Mexico will lose the World Cup qualifier without him, a soccer superfan faces an impossible choice when family obligations stand in his way."
80245357,Movie,Perdida,Alejandro Montiel,9-Aug-18,TV-MA,104 min,"A policewoman whose childhood friend disappeared in Patagonia years ago starts a new search to find answers, and soon finds her own life in danger."
80201039,Movie,Peter Rabbit,Will Gluck,18-Aug-18,PG,95 min,"In this mix of live action and CGI, rascally Peter Rabbit faces a tough new foe in his ongoing battle for the veggies in Mr. McGregor's garden."
81091423,Movie,Petta,Karthik Subbaraj,5-Apr-19,TV-14,170 min,"An affable, newly appointed college warden proves to be no ordinary man when an old enemy resurfaces and exposes his complicated, violent past."
81145270,Movie,Pierre Jackson,Christopher Nolen,29-Jun-19,TV-MA,81 min,"In the midst of ann arduous divorce battle, a real estate tycoon opts for a life of partying and sex until feelings for his childhood friend surface."
81113927,Movie,Pihu,Vinod Kapri,15-Jun-19,TV-14,90 min,"A two-year-old must fend for herself when her mother suddenly passes away while her father is gone for a conference, leaving her prone to danger."
81052280,Movie,Pinky Memsaab,Shazia Ali Khan,1-Apr-19,TV-14,124 min,"When a guileless young woman becomes the domestic worker in a wealthy Dubai household, her bond with her posh employer changes both of their lives."
81011936,Movie,"Plaire, aimer et courir vite",Christophe Honoré,13-Jul-19,TV-MA,133 min,"When a Paris-based writer with AIDS meets a college student exploring his sexuality, romance blossoms in his waning days."
80221677,Movie,Point Blank,Joe Lynch,12-Jul-19,TV-MA,87 min,"To save his pregnant wife, an emergency room nurse unwillingly partners with an injured murder suspect in a race against time and renegade cops."
80244855,Movie,Pope Francis: A Man of His Word,Wim Wenders,3-Jan-19,PG,96 min,"Documentary filmmaker Wim Wenders travels the world with Pope Francis, recording the controversial pontiff's humanist views in a sharply divided age."
81024494,Movie,Postcards from London,Steve McLean,19-Feb-19,TV-MA,90 min,"After being recruited to be a raconteur in London, a handsome teenager discovers he suffers from a rare condition where he faints upon seeing fine art."
81215481,Movie,Pranaam,Sanjiv Jaiswal,25-Nov-19,TV-MA,117 min,"Aspiring to fulfill his father’s dream and become a civil services officer, a young man loses his way upon becoming entangled with a criminal lynchpin."
81018634,Movie,Prince of Peoria: A Christmas Moose Miracle,Jon Rosenbaum,17-Dec-18,TV-Y7,29 min,"Teddy's never missed the Festival of Lights, but the bowling alley’s been snowed in! Not to worry – Emil insists the Christmas moose will save the day."
80168222,Movie,Private Life,Tamara Jenkins,5-Oct-18,R,124 min,"Struggling to conceive, a couple in their 40s are almost out of options – until a sliver of hope arrives in the form of their visiting step-niece."
81070008,Movie,Prosecuting Evil: The Extraordinary World of Ben Ferencz,Barry Avrich,1-Jun-19,TV-14,83 min,"A gripping profile of Ben Ferencz, the last surviving lead prosecutor at the Nuremberg trials whose lifelong desire for justice altered the rule of law."
80226424,Movie,Psychokinesis,Sang-ho Yeon,25-Apr-18,TV-MA,102 min,"Suddenly possessed with supernatural powers, a father sets out to help his estranged daughter, who's at risk of losing everything she's lived for."
81020161,Movie,Pulang,Kabir Bhatia,8-Oct-18,TV-14,119 min,"Thom tells her grandson about his grandfather, a sailor who left 61 years ago to seek his fortune, and asks him to find out what happened to her spouse."
80189866,Movie,Pup Star: World Tour,Robert Vince,5-May-18,G,87 min,"Talented pooches from around the world compete to be the next Pup Star, but behind-the-scenes schemes threaten to ruin the fun."
81217747,Movie,Qismat,Jagdeep Sidhu,1-Dec-19,TV-PG,137 min,"A young villager moves to Chandigarh and falls for his bubbly neighbor, but their love story is affected by several heartbreaking twists of fate."
80109296,Movie,Quién te cantará,Carlos Vermut,28-Feb-19,TV-MA,125 min,"When a near-drowning leaves a famous singer from the '90s with amnesia, she hires a karaoke singer who can imitate her to prep her for a comeback tour."
80102952,Movie,Quincy,"Rashida Jones, Alan Hicks",21-Sep-18,TV-MA,124 min,"This documentary profiles music and culture icon Quincy Jones, offering unprecedented access to his private life and stories from his unparalleled career."
81086641,Movie,Rainbow Jelly,Soukarya Ghosal,15-Apr-19,TV-14,119 min,"Mistreated by his cruel uncle, an imaginative orphan with autism sees hope when a fairy vows to change his life with a week of enchanted recipes."
81018377,Movie,Rajma Chawal,Leena Yadav,30-Nov-18,TV-MA,119 min,"Hoping to revive his relationship with his resentful millennial son, an internet-rookie widower assumes the online persona of a young woman."
81131274,Movie,Rakkhosh,"Abhijit Kokate, Srivinay Salian",20-Jun-19,TV-MA,116 min,An asylum patient’s troubled past threatens his grasp on reality as fellow hospital residents begin disappearing at the hands of an unknown entity.
80221640,Movie,Ralph Breaks the Internet: Wreck-It Ralph 2,"Phil Johnston, Rich Moore",11-Jun-19,PG,113 min,"When video-game bad guy Ralph and best friend Vanellope discover a way onto the internet, they set off on a mission to save her broken game."
80209895,Movie,"Ram Dass, Going Home",Derek Peck,6-Apr-18,TV-14,32 min,"From his home on Maui, pioneering researcher, author and spiritual teacher Ram Dass reflects on love, life and death as his own days draw to a close."
81039161,Movie,Ramen Shop,Eric Khoo,31-Jul-19,TV-PG,90 min,Ramen chef Masato travels to Singapore to retrace his mother's life and finds a deeper understanding of his family history and culture.
81034931,Movie,Rampant,Kim Sung-hoon,26-May-19,TV-MA,122 min,"When Prince Lee Cheong returns to Joseon after his brother’s death, he finds the kingdom plagued by deadly creatures – but they’re not the only threat."
81018455,Movie,Rattlesnake,Zak Hilditch,25-Oct-19,TV-MA,86 min,"After a mysterious woman saves her daughter from a deadly snakebite, a single mother must repay the debt by killing a stranger before sundown."
80216779,Movie,"Ray Romano: Right Here, Around the Corner",Michael Showalter,5-Feb-19,TV-MA,59 min,"Ray Romano cut his stand-up teeth at the Comedy Cellar in New York. Now, in his first comedy special in 23 years, he returns to where it all began."
81094801,Movie,Ready to Mingle,Luis Javier Henaine,2-Oct-19,TV-MA,98 min,"After the man she thought she'd marry breaks up with her, Ana joins a class for single women who are in search of a husband."
81090899,Movie,Recall,Michael James Regan,25-Jun-19,TV-MA,73 min,"Struggling to move on from a heartbreaking loss, Mikey is drawn into a dangerous underworld robbery orchestrated by his unreliable stepbrother Dale."
80191045,Movie,ReMastered: The Two Killings of Sam Cooke,Kelly Duane de la Vega,8-Feb-19,TV-MA,74 min,"While Sam Cooke rose to stardom as a soul singer, his outspoken views on civil rights drew attention that may have contributed to his death at age 33."
81075461,Movie,Revenge of the Pontianak,"Glen Goei, Gavin Yap",24-Oct-19,TV-14,92 min,A wedding in a Malaysian village leaves out one guest: a scorned vampire ghost bent on settling a secret score with the groom and anyone in her way.
81000511,Movie,Revenger,Lee Seung-won,15-Jan-19,TV-MA,102 min,"Hell-bent on avenging the murder of his family, a former detective infiltrates a remote island that serves as a prison for vicious death row criminals."
80189653,Movie,Ricky Gervais: Humanity,John L. Spencer,13-Mar-18,TV-MA,79 min,"In his first special in seven years, Ricky Gervais slings his trademark snark at celebrity, mortality and a society that takes everything personally."
80998296,Movie,Right Here Right Now,Jakob Lass,16-Jun-19,TV-MA,91 min,"The owner of a failing music club throws one last blowout, bringing together friends, foes and hard-partying weirdos for an unhinged New Year's Eve."
80218306,Movie,Rim of the World,McG,24-May-19,TV-14,99 min,"Stranded at a summer camp when aliens attack the planet, four teens with nothing in common embark on a perilous mission to save the world."
81047510,Movie,Rise: Ini Kalilah,"Saw Teong Hin, Nik Amir Mustapha, M.S. Prem Nath",27-Feb-19,TV-PG,101 min,"Inspired by Malaysia's 14th General Election, this film trails six individuals and the obstacles they face in the days leading up to the historic event."
81033516,Movie,River's Edge,Isao Yukisada,2-Mar-19,TV-MA,118 min,"High schooler Haruna befriends loner Yamada, then is drawn into the tangled relationship between him, a model and the girl who loves him unreasonably."
81017593,Movie,Robin Hood: The Rebellion,Nicholas Winter,1-May-19,TV-14,92 min,"When the Sheriff of Nottingham takes his beloved captive, Robin Hood embarks on a daring rescue mission at the tyrant's castle."
81051688,Movie,Rock My Heart,Hanno Olderdissen,7-Jun-19,TV-PG,110 min,"After an adventurous teen with a heart defect bonds with an unruly stallion, she trains to compete as an amateur jockey in a life-threatening race."
81091977,Movie,Rocko's Modern Life: Static Cling,"Joe Murray, Cosmo Segurson",9-Aug-19,TV-Y7,46 min,"After 20 years in space, Rocko struggles to adjust to life in 21st century O-Town and makes it his mission to get his favorite show back on the air."
80221016,Movie,Rolling Thunder Revue: A Bob Dylan Story by Martin Scorsese,Martin Scorsese,12-Jun-19,TV-MA,142 min,"In an alchemic mix of fact and fantasy, Martin Scorsese looks back at Bob Dylan's 1975 Rolling Thunder Revue tour and a country ripe for reinvention."
80240715,Movie,ROMA,Alfonso Cuarón,14-Dec-18,R,135 min,"Director Alfonso Cuarón delivers a vivid, emotional portrait of domestic life and social hierarchy set against Mexico's political turmoil of the 1970s."
81039384,Movie,Romeo Akbar Walter,Robbie Grewal,30-Jun-19,TV-14,141 min,"In 1971, a fallen army major’s son is tapped by India's Research and Analysis Wing to serve as an undercover agent in Pakistan in the lead-up to war."
80991827,Movie,Romina,Diego Cohen,13-Jul-18,TV-MA,75 min,A shocking assault inspires horrific violence when a group of teens encounters a girl from their school while camping in a remote spot.
80244900,Movie,"Ron White: If You Quit Listening, I'll Shut Up",Tom Forrest,16-Oct-18,TV-MA,63 min,"Ron “Tater Salad” White dishes out his signature brand of cynicism, riffing on sex, celebrity and the sinister habits of wild geese."
81070659,Movie,Ronny Chieng: Asian Comedian Destroys America!,Sebastian DiNatale,17-Dec-19,TV-MA,63 min,"Ronny Chieng (""The Daily Show,"" ""Crazy Rich Asians"") takes center stage in this stand-up special and riffs on modern American life and more."
80171733,Movie,Roxanne Roxanne,Michael Larnell,23-Mar-18,TV-MA,100 min,"She grew up in a tough New York neighborhood in the '80s and made history with ""Roxanne's Revenge."" The story of teen battle rap champ Roxanne Shante."
81017094,Movie,Running for Grace,David L. Cunningham,19-Jun-19,TV-14,110 min,"In 1920s Hawaii, a young man of mixed race and the daughter of a white plantation owner must overcome racial and class prejudice to be together."
81157385,Movie,Saaho,Sujeeth,8-Dec-19,TV-MA,172 min,"In a fictional megalopolis, a stunning underworld theft triggers a fierce power struggle among the gangsters, with an enigmatic cop on their trail."
81155802,Movie,Saavat,Saurabh Sinha,23-Aug-19,TV-14,118 min,"In rural India, a detective's investigation of seven confounding suicides uncovers revelations about the myths and mindsets of the rest of the village."
81021831,Movie,Sabrina,Rocky Soraya,20-Nov-18,TV-MA,114 min,A toy manufacturer and his wife are terrorized by a demon after their orphaned niece tries to summon her late mother's spirit using a spooky ritual.
80222301,Movie,Samson,"Bruce MacDonald, Gabriel Sabloff",14-Dec-18,PG-13,109 min,The Biblical story of Samson becomes this sword-and-sandals epic about an Israelite warrior whose God-given brawn is undone by a beautiful temptress.
81020508,Movie,Sanju,Rajkumar Hirani,15-Oct-18,TV-MA,159 min,"From the depths of addiction to the heights of stardom to underworld entanglements, this biopic traces the checkered past of Indian actor Sanjay Dutt."
81152930,Movie,Santa Girl,Blayne Weaver,1-Nov-19,TV-PG,91 min,"Fleeing the family business and an arranged marriage, Santa’s daughter chooses a magical adventure of her own: College."
80202903,Movie,Sara's Notebook,Norberto López Amado,26-May-18,TV-MA,117 min,"A naive Madrid lawyer travels to Africa to search for her younger sister, who has gone missing in a part of Congo plagued by violence and strife."
81075235,Movie,Sarkar,A.R. Murugadoss,2-Mar-19,TV-MA,162 min,A ruthless businessman’s mission to expose electoral fraud brings him into a heated and dangerous political conflict with two corrupt ministers.
81083971,Movie,Sarvam Thaala Mayam (Tamil Version),Rajiv Menon,1-Mar-19,TV-14,131 min,"An aspiring musician battles age-old caste divides to be able to learn the art of a classical instrument from a traditionalist, veteran percussionist."
81077539,Movie,Satan & Adam,V. Scott Balcerek,1-Jun-19,TV-14,78 min,An aging blues guitarist and a grad student form an unlikely duo while busking on the street corners of 1980s Harlem.
81035889,Movie,Savage Raghda,Mahmoud Karim,13-Jun-19,TV-MA,93 min,"Desperate to support his son, a single father uses his talent with makeup to dress up as a woman to try out for a part in a commercial."
81144867,Movie,Saving Zoë,Jeffrey G. Hunt,15-Jan-20,R,95 min,A reserved high school freshman acts out when she recovers a diary that offers clues to a secret world that could be behind her sister's murder.
81035107,Movie,Savita Damodar Paranjpe,Swapna Waghmare Joshi,15-Nov-18,TV-14,119 min,"When his wife begins to exhibit alarming behavior, a husband tries to find whether she suffers from a personality disorder or something more sinister."
80218104,Movie,Sebastian Maniscalco: Stay Hungry,Rik Reinholdtsen,15-Jan-19,TV-MA,65 min,"Sebastian Maniscalco brings an acerbically unique approach to peacocks on planes, life hacks, rich in-laws and life's annoyances in this comedy special."
80998968,Movie,Secret Obsession,Peter Sullivan,18-Jul-19,TV-14,98 min,"When Jennifer wakes up with amnesia after a traumatic attack, her doting husband cares for her. But she soon realizes the danger is far from over."
80216758,Movie,See You Yesterday,Stefon Bristol,17-May-19,TV-MA,87 min,"As two teen prodigies try to master the art of time travel, a tragic police shooting sends them on a series of dangerous trips to the past."
80174367,Movie,Seeing Allred,"Roberta Grossman, Sophie Sartain",9-Feb-18,TV-14,96 min,"Explore the public and private sides of feminist firebrand attorney Gloria Allred, who's battled some of the biggest names in politics and business."
81038046,Movie,Sei,Raj Babu,25-Mar-19,TV-14,126 min,"An aspiring yet aimless actor takes over his ailing father's job as an ambulance driver, unwittingly getting involved in an organ-trafficking network."
80184100,Movie,Set It Up,Claire Scanlon,15-Jun-18,TV-14,106 min,"In desperate need of a break from the office, two beleaguered assistants team up to trick their workaholic bosses into falling in love."
81058497,Movie,Seth Meyers: Lobby Baby,Neal Brennan,5-Nov-19,TV-MA,61 min,SNL alumnus and subversive master of late-night TV Seth Meyers comes out from behind the desk to share some lighthearted stories from his own life.
81017724,Movie,Seven in Heaven,Chris Eigeman,6-Oct-18,PG-13,94 min,Two teenagers step into a secret closet and emerge in a terrifying alternate reality. They must find their way back before the door shuts forever.
80990336,Movie,Seventeen,Daniel Sánchez Arévalo,18-Oct-19,TV-MA,100 min,"To find his therapy dog, a 17-year-old escapes from juvie and embarks on a journey of reconnection with his brother and grandmother through Cantabria."
80231419,Movie,Sextuplets,Michael Tiddes,16-Aug-19,TV-14,100 min,"When a dad-to-be learns he's actually a sextuplet, he sets off on a wild journey to meet his long-lost family. Marlon Wayans stars as all six siblings."
81043473,Movie,SGT. Will Gardner,Max Martini,19-May-19,TV-MA,125 min,"A homeless vet who has PTSD steals a motorcycle and hits the road, trying to sort out what life means now that war is in the rear-view mirror."
81012340,Movie,Shéhérazade,Jean-Bernard Marlin,11-May-19,TV-MA,111 min,"Fresh out of juvenile detention in Marseille, 17-year-old Zach falls for a young prostitute and soon faces a dire dilemma while working as a pimp."
81034600,Movie,Shadow,Zhang Yimou,6-Nov-19,TV-MA,116 min,"As three kingdoms struggle for control of a walled city, a figure with a rare power spins a web of intrigue that entangles a king's court."
81161230,Movie,Shanghai Fortress,Teng Huatao,13-Sep-19,TV-14,107 min,A young man falls for a heroic general and soon follows her footsteps as humans defend Earth against extraterrestrials seeking a precious energy source.
81094665,Movie,Shattered Memories,Chris Sivertson,25-Apr-19,TV-14,86 min,"When her former lover's mysteriously murdered, a woman must clear her name – and avoid the killer."
81218074,Movie,Shelby American,"Nate Adams, Adam Carolla",22-Nov-19,TV-14,119 min,"Featuring interviews and vintage footage, this documentary traces American icon Carroll Shelby's life of reinvention from farmer to racer to entrepreneur."
81071868,Movie,Shonar Pahar,Parambrata Chatterjee,22-Feb-19,TV-14,131 min,An older woman's unique friendship with a young boy inspires her to examine the strained relationship she shares with her married son.
81028574,Movie,Shopkins: Wild,"Adele K. Thomas, Richard Bailey",15-Nov-18,TV-Y,75 min,Beloved movie star Scarletta Gateau visits Shopville and recruits the Shopkins for a quest through the jungle to the mysterious world of Pawville.
80239639,Movie,Sierra Burgess Is A Loser,Ian Samuels,7-Sep-18,PG-13,106 min,A wrong-number text sparks a virtual romance between a smart but unpopular teen and a sweet jock who thinks he's talking to a gorgeous cheerleader.
81012943,Movie,Silencer,Timothy Woodward Jr.,3-Dec-18,TV-MA,88 min,"When a drug lord kidnaps his girlfriend’s daughter, a retired assassin leaves his newly peaceful life to go on a ruthless rampage to rescue the child."
81048551,Movie,"Sincerely Yours, Dhaka","Nuhash Humayun, Syed Ahmed Shawki, Rahat Rahman, Robiul Alam Robi, Golam Kibria Farooki, Mir Mukarram Hossain, Tanvir Ahsan, Mahmudul Islam, Abdullah Al Noor, Krishnendu Chattopadhyay, Syed Saleh Ahmed Sobhan",16-Dec-19,TV-MA,136 min,Eleven emerging Bangladeshi filmmakers present a collection of gritty shorts centered on the capital city and the people living in its margins.
80245041,Movie,Solo,Hugo Stuven,11-Jan-19,TV-MA,91 min,"In a remote area of the Canary Islands, a surfer falls off a cliff. Fighting to survive, he reflects on his life and past romance. Based on true events."
80220814,Movie,Solo: A Star Wars Story,Ron Howard,9-Jan-19,PG-13,135 min,"A young Han Solo tries to settle an old score with the help of his new buddy Chewbacca, a crew of space smugglers and a cunning old friend."
80202920,Movie,Someone Great,Jennifer Kaytin Robinson,19-Apr-19,R,92 min,"On the heels of a blindsiding breakup, music journalist Jenny braces for a new beginning – and one last adventure with her closest friends."
81023713,Movie,Soni,Ivan Ayr,18-Jan-19,TV-MA,97 min,"While fighting crimes against women in Delhi, a short-fused policewoman and her level-headed female boss grapple with gender issues in their own lives."
81019031,Movie,Soorma,Shaad Ali,13-Oct-18,TV-14,131 min,This biopic on former Indian field hockey player Sandeep Singh follows the athlete’s hard-fought comeback after an accidental gunshot left him paralyzed.
81130297,Movie,Soul to Keep,"David Allensworth, Monière",1-Jul-19,TV-MA,94 min,"Two siblings invite friends to their inherited, remote country home, but the fun stops when the group summons a demonic force from an old spellbook."
81002747,Movie,Spider-Man: Into the Spider-Verse,"Peter Ramsey, Rodney Rothman, Bob Persichetti",26-Jun-19,PG,117 min,"After being bitten by a radioactive spider, Brooklyn teen Miles Morales gets a crash course in web-slinging from his alternate-dimension counterparts."
81189396,Movie,Spitfire: The Plane that Saved the World,"David Fairhead, Anthony Palmer",1-Nov-19,TV-14,95 min,"In this epic documentary, last-surviving veterans trace the history of a legendary fighter aircraft that dominated the air during the Battle of Britain."
80232329,Movie,Springsteen on Broadway,Thom Zimny,16-Dec-18,TV-MA,153 min,Bruce Springsteen shares personal stories from his life and acoustic versions of some of his best-known songs in an intimate one-man show.
81065902,Movie,St. Agatha,Darren Lynn Bousman,8-Aug-19,TV-MA,103 min,"Unwed and pregnant, a young woman flees her abusive home in 1950s Georgia and takes refuge at a mysterious convent with a terrible secret."
81136964,Movie,Staged Killer,Christopher Ray,28-Jun-19,TV-14,88 min,"After a popular morning television host bumps into an old acquaintance with a dark past, her professional and personal lives begin to unravel."
80226234,Movie,Steel Rain,Yang Woo-seok,14-Mar-18,TV-MA,140 min,"Amid a coup, a North Korean agent escapes south with the country's injured leader in an attempt to keep him alive and prevent a Korean war."
81035882,Movie,Step Outside,Wael Ihsan,6-Jun-19,TV-14,89 min,"A down-on-his-luck man reads a book, only to have its characters materialize and take over his life."
80158485,Movie,Step Sisters,Charles Stone III,19-Jan-18,TV-14,108 min,"With her Harvard Law dreams on the line, a black sorority leader agrees to help a rhythmically challenged sisterhood win a step dance championship."
81113921,Movie,Stree,Amar Kaushik,7-Jun-19,TV-MA,127 min,"Once a year, men in a small town fear abduction by an eccentric female spirit. A young tailor dismisses the idea of the ghost – until he falls for her."
81034012,Movie,Street Flow,"Leïla Sy, Kery James",13-Oct-19,TV-MA,96 min,"Three brothers – a gangster, a scholar and an impressionable teen – learn hard lessons in the gritty suburbs while searching for the means to survive."
80135585,Movie,Stretch Armstrong: The Breakout,Victor Cook,13-Mar-18,TV-Y7-FV,104 min,"Villains are rampaging through Charter City and the Flex Fighters – Jake, Ricardo and Nathan – need your help to halt the chaos."
81152923,Movie,Submission,J.M. Berrios,11-Nov-19,TV-MA,95 min,"After a near-death trip home, a Marine looking to help his comrade survive returns to the underground world of MMA, where new battles await."
81013200,Movie,Sudani from Nigeria,Zakariya,1-Aug-18,TV-PG,115 min,"When a soccer club manager brings one of his injured foreign players home to recuperate, they form an unlikely bond despite their cultural differences."
81217749,Movie,SunGanges,Valli Bindana,15-Nov-19,TV-PG,74 min,"A trio of filmmakers treks across India to explore the correlation between vanishing rivers, massive energy projects and renewable energy sources."
81128584,Movie,Super Deluxe,Thiagarajan Kumararaja,29-Jun-19,TV-MA,176 min,"Sex, stigma and spirituality merge in these eccentric stories of an angsty teenager, an unfaithful wife and a transgender woman returning to her past."
80235524,Movie,Super Monsters Save Christmas,Steve Ball,26-Nov-19,TV-Y,24 min,"It's Christmas Eve in Pitchfork Pines, and the Super Monsters are joining forces to deck the halls, find Santa's missing reindeer and save the holiday!"
81021243,Movie,Super Monsters: Vida's First Halloween,"Jacob Joice, Steve Ball",4-Oct-19,TV-Y,24 min,"The Super Monsters share their Halloween traditions with Vida, then get invited to a Día de los Muertos party in the Howlers' backyard."
80202809,Movie,Superlopez,Javier Ruiz Caldera,24-Mar-19,TV-14,108 min,"In this adaptation of the comic strip, Juan López must balance an office job with heroic feats to save the love of his life and native planet Chitón."
81093342,Movie,Sur Sapata,Mangesh Kanthale,1-May-19,TV-14,140 min,A group of small-town students goes for glory by competing in a statewide kabaddi tournament 25 years after their school's championship victory.
81062674,Movie,Suzzanna: Buried Alive,"Rocky Soraya, Anggy Umbara",3-Apr-19,TV-MA,126 min,"After a pregnant woman is murdered, her spirit seeks revenge against her increasingly terrified killers, who are determined to finish her off for good."
